Unnamed: 0,author_id,rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_time,review_text,review_title,skin_tone,eye_color,skin_type,hair_color,product_id,product_name,brand_name,price_usd,cleaned_text,text_length,sentiment,sentiment_score,sentiment_numeric
514,23724067181,5,1.0,1.0,7,0,7,2022-12-09,"I’m happy I’ve bought this product. I was skeptical reading negative reviews, but decided to give it a chance. Very good product! My lips get flaky after using lipsticks and glosses especially at winter time. This product can heel my lips over night. It has a very pleasant light candy scent and condition the lips with a quality of a good mask. Highly recommend!",Great Quality!,fair,blue,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"I m happy I ve bought this product. I was skeptical reading negative reviews, but decided to give it a chance. Very good product! My lips get flaky after using lipsticks and glosses especially at winter time. This product can heel my lips over night. It has a very pleasant light candy scent and condition the lips with a quality of a good mask. Highly recommend!",363,POSITIVE,0.9996641874313354,1
515,40769865604,5,1.0,1.0,3,0,3,2022-12-09,i recommend this laneige this smell really good like a jolly rancher,a must have in my routine,,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,i recommend this laneige this smell really good like a jolly rancher,68,POSITIVE,0.9996033310890198,1
516,44108199464,4,1.0,0.75,4,1,3,2022-12-09,"so good, and smells really nice. only downside is that its a little sticky.",,,,combination,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"so good, and smells really nice. only downside is that its a little sticky.",75,POSITIVE,0.9948810338973999,1
517,2497653354,5,1.0,1.0,1,0,1,2022-12-08,"This is one of my HG products. I use it AM and PM after exfoliating and definitely before applying any other product (ex. Lip balm, lip stains, etc). Highly recommend to any and everyone!",HOLY GRAIL product,medium,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"This is one of my HG products. I use it AM and PM after exfoliating and definitely before applying any other product ex. Lip balm, lip stains, etc . Highly recommend to any and everyone!",186,POSITIVE,0.9787278771400452,1
518,11438636325,5,1.0,0.8333330154418945,6,1,5,2022-12-07,"Does exactly what is says it does. Wear overnight and it hydrates beautifully. I’ve gotten split lips and it heals it within 24 hours. Looks nice if you want to wear it during the day. It doesn’t perform miracles, like plumping or enlarging lips, it’s just an excellent moisturizing lip mask.",Must have every night,,brown,normal,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"Does exactly what is says it does. Wear overnight and it hydrates beautifully. I ve gotten split lips and it heals it within 24 hours. Looks nice if you want to wear it during the day. It doesn t perform miracles, like plumping or enlarging lips, it s just an excellent moisturizing lip mask.",292,POSITIVE,0.9918621778488159,1
519,1825711768,5,1.0,0.0,2,2,0,2022-12-07,More than just a night thing. Totally nourishing and gorgeous look during the day. I’ve made it a point to gift to friends and family!,More than just a night mask.,,blue,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,More than just a night thing. Totally nourishing and gorgeous look during the day. I ve made it a point to gift to friends and family!,134,POSITIVE,0.9998801946640015,1
520,34318364250,5,1.0,0.4000000059604645,5,3,2,2022-12-06,I love this lip mask. I wear it every night under the cerave healing ointment to lock it in. I wake up with moisturized lips. If you have ever been on accutane and you understand DRY lips you need to try this. I will forever repurchase.,I will always repurchase!,fair,blue,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,I love this lip mask. I wear it every night under the cerave healing ointment to lock it in. I wake up with moisturized lips. If you have ever been on accutane and you understand DRY lips you need to try this. I will forever repurchase.,236,POSITIVE,0.9985848665237427,1
521,10707772545,4,1.0,0.5454549789428711,11,5,6,2022-12-06,"This works really well to moisturize my lips, but I noticed after weeks of using it daily my skin gets used to it and it starts to dry out my skin. So I go back and forth with it.",,,brown,combination,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"This works really well to moisturize my lips, but I noticed after weeks of using it daily my skin gets used to it and it starts to dry out my skin. So I go back and forth with it.",179,NEGATIVE,0.9966180920600891,-1
522,25319883733,5,1.0,0.5,2,1,1,2022-12-06,"Ive used this for months and it is incredible worth it, I use it right before bed and with makeup in the morning and I have received SO many compliments about how my lips look glossy and a bunch of my friends bought it because of that!",if you don't have this what are you doing,light,brown,dry,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"Ive used this for months and it is incredible worth it, I use it right before bed and with makeup in the morning and I have received SO many compliments about how my lips look glossy and a bunch of my friends bought it because of that!",235,POSITIVE,0.9998619556427002,1
523,7698640745,5,1.0,1.0,7,0,7,2022-12-05,Can’t go to bed without these stuff!!!! It makes my lips so plump in the morning and hydrated especially now that its winter. I have almost tried every single one of the flavours and im so happy when they came out of the peppermint one i wish it wasnt limited edition cause im a sucker for the smell,A staple in my night routine!!!,,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,Can t go to bed without these stuff!!!! It makes my lips so plump in the morning and hydrated especially now that its winter. I have almost tried every single one of the flavours and im so happy when they came out of the peppermint one i wish it wasnt limited edition cause im a sucker for the smell,299,POSITIVE,0.9962781071662903,1
524,1317642562,1,0.0,0.800000011920929,10,2,8,2022-12-05,"This is the worst! It might work for others and truly I was influenced seeing it all over TikTok but it dried out my lips so bad, worse than they already were. I do have sensitive skin and live in a dry climate but this is my first ever return since being a customer in 2005. One pro is the scents are great 👍🏻","The Worst, seriously",light,blue,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"This is the worst! It might work for others and truly I was influenced seeing it all over TikTok but it dried out my lips so bad, worse than they already were. I do have sensitive skin and live in a dry climate but this is my first ever return since being a customer in 2005. One pro is the scents are great",307,POSITIVE,0.6127578020095825,1
525,12007023573,5,1.0,0.857142984867096,7,1,6,2022-12-05,"I use Laneige lip masks every single night. I was so excited they created a Pumpkin scent - it’s one of my favorite scents next to Vanilla. Same great lip mask with a new, exciting scent!","If you love Pumpkin, you'll love this new scent!",light,brown,combination,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"I use Laneige lip masks every single night. I was so excited they created a Pumpkin scent - it s one of my favorite scents next to Vanilla. Same great lip mask with a new, exciting scent!",187,POSITIVE,0.9989436268806458,1
526,1756330049,5,1.0,1.0,6,0,6,2022-12-03,It’s a great lip mask. I use it every night. The jar lasts for a year. I also like to have a smaller sample jar on hand to take with me when travelling.,Best,,brown,combination,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,It s a great lip mask. I use it every night. The jar lasts for a year. I also like to have a smaller sample jar on hand to take with me when travelling.,152,POSITIVE,0.9482016563415527,1
527,34688012129,4,1.0,0.0,1,1,0,2022-12-03,I like this lip sleeping mask much. It makes my lip smooth and hydrated. I would like to recommend this.,A must-have in dry weather,,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,I like this lip sleeping mask much. It makes my lip smooth and hydrated. I would like to recommend this.,104,POSITIVE,0.9993682503700256,1
528,33209985695,5,1.0,0.6000000238418579,5,2,3,2022-12-03,"In Love with this Lip Sleeping Mask. I also just started using it in the day time and Oh my goodness... I get to enjoy it and love it even more because I’m normally the chapstick girl!!! However, since I only got the trial size, I might just have to ask for this, for Christmas because I normally can’t spend this kind of money for my lips!",I'M IN LOVE..,fair,blue,combination,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"In Love with this Lip Sleeping Mask. I also just started using it in the day time and Oh my goodness... I get to enjoy it and love it even more because I m normally the chapstick girl!!! However, since I only got the trial size, I might just have to ask for this, for Christmas because I normally can t spend this kind of money for my lips!",340,POSITIVE,0.9991051554679871,1
529,1245370687,3,0.0,0.9090909957885742,11,1,10,2022-12-03,"I was excited to try this, but now that I have I’m not impressed. The scent is definitely not gummy bear - it’s just chemically sweet smelling. I like that the formula is thick, and it feels great when I first apply. The directions say to wipe the leftovers off in the morning; however, there’s never been any leftover product on my lips when I wake up in the morning. My lips don’t look or feel any more hydrated after consistently using this product than they do when I use the Vaseline brand lip balm, and for the price I will absolutely stick to the drugstore stuff.",,,green,oily,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"I was excited to try this, but now that I have I m not impressed. The scent is definitely not gummy bear - it s just chemically sweet smelling. I like that the formula is thick, and it feels great when I first apply. The directions say to wipe the leftovers off in the morning however, there s never been any leftover product on my lips when I wake up in the morning. My lips don t look or feel any more hydrated after consistently using this product than they do when I use the Vaseline brand lip balm, and for the price I will absolutely stick to the drugstore stuff.",569,POSITIVE,0.9964615702629089,1
530,43477326182,4,1.0,0.6666669845581055,3,1,2,2022-12-03,I used this product every day at night and it really helped with my chapped lips! In the winter my lips get flaky and using this really helped. I think it is a bit pricy but worth it because this size lasts forever + the flavors smell so yummy!,Super Hydrating!,,hazel,normal,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,I used this product every day at night and it really helped with my chapped lips! In the winter my lips get flaky and using this really helped. I think it is a bit pricy but worth it because this size lasts forever the flavors smell so yummy!,242,POSITIVE,0.9993323683738708,1
531,2130032631,5,1.0,1.0,3,0,3,2022-12-02,"J’adore ce produit, je ne m’en passerais plus! Peppermint devrait être offert à l’année longue!",,light,brown,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"J adore ce produit, je ne m en passerais plus! Peppermint devrait tre offert l ann e longue!",92,POSITIVE,0.9449809193611145,1
532,7470130705,5,1.0,1.0,1,0,1,2022-12-02,I love this product. It saves my lips in the winter and makes them feel soft and amazing. I use to have to scrub my lips with a scrub but when I use this I don’t need to scrub at all. thanehappens. a gloss,Hydrating and a great gloss too!,light,blue,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,I love this product. It saves my lips in the winter and makes them feel soft and amazing. I use to have to scrub my lips with a scrub but when I use this I don t need to scrub at all. thanehappens. a gloss,205,POSITIVE,0.9994926452636719,1
533,8222953551,1,0.0,1.0,2,0,2,2022-12-02,"I rarely write reviews, but felt I had to after recently learning that Laneige tests on animals. I have bought a few jars and admit the product is pretty good. But not good enough for me to continue giving money to a company that abuses animals. There are other lip masks I have used that are just as good as Laneige, so it’s not really something I’ll have a hard time replacing in my skincare routine. It’s a shame this brand has been promoted so much and not many know about its animal testing. But hopefully reading reviews like this can spread awareness and encourage others who care about animal cruelty to look elsewhere!",Laneige tests on animals,,green,normal,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"I rarely write reviews, but felt I had to after recently learning that Laneige tests on animals. I have bought a few jars and admit the product is pretty good. But not good enough for me to continue giving money to a company that abuses animals. There are other lip masks I have used that are just as good as Laneige, so it s not really something I ll have a hard time replacing in my skincare routine. It s a shame this brand has been promoted so much and not many know about its animal testing. But hopefully reading reviews like this can spread awareness and encourage others who care about animal cruelty to look elsewhere!",627,NEGATIVE,0.9897875785827637,-1
534,23343118622,5,1.0,0.6666669845581055,3,1,2,2022-12-02,"It smells so good like pink sweet candy. The applicator for the product is really nice, and a little goes along way with this lip mask. Your chapped lips will be nonexistent with this. I would definitely repurchase.",Smells so good + Eliminates Chapped Lips,,,oily,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"It smells so good like pink sweet candy. The applicator for the product is really nice, and a little goes along way with this lip mask. Your chapped lips will be nonexistent with this. I would definitely repurchase.",215,POSITIVE,0.8268899917602539,1
535,29710724260,5,1.0,0.75,4,1,3,2022-12-01,"Great christmas gift. The product works great, and if you’re looking for a nice stocking stuffer, GO FOR IT!",,,hazel,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"Great christmas gift. The product works great, and if you re looking for a nice stocking stuffer, GO FOR IT!",108,POSITIVE,0.9998067021369934,1
536,42678487999,3,1.0,0.7777780294418335,9,2,7,2022-12-01,"I love this, hovever I wish it lasted longer. Halfway through the night, my lips feel amazing, but when I wake up they are dry again.",doesnt last very long,fair,brown,normal,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"I love this, hovever I wish it lasted longer. Halfway through the night, my lips feel amazing, but when I wake up they are dry again.",133,POSITIVE,0.644646167755127,1
537,43838742437,5,1.0,1.0,3,0,3,2022-11-30,"I got this as a gift last Christmas (1year ago) and I must say this is the BEST lip product I’ve ever tried. I use it every night, and I’m only half way through the jar. So it lasts forever. And the product itself is amazing. I wake up every morning with soft hydrated lips, which is something no other product has ever done for me. It smells sooo good. Super smooth, melts into lips and overall so worth it!!",LASTS SO LONG!,,,,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"I got this as a gift last Christmas 1year ago and I must say this is the BEST lip product I ve ever tried. I use it every night, and I m only half way through the jar. So it lasts forever. And the product itself is amazing. I wake up every morning with soft hydrated lips, which is something no other product has ever done for me. It smells sooo good. Super smooth, melts into lips and overall so worth it!!",407,POSITIVE,0.999824583530426,1
538,21415774764,5,1.0,0.75,4,1,3,2022-11-30,"Works wonder on lips, i basically have dry lips and use lot of lipstick everyday to office. But post using this product for last one year it make lips soft and no more dry/chap lips",Love it,,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"Works wonder on lips, i basically have dry lips and use lot of lipstick everyday to office. But post using this product for last one year it make lips soft and no more dry chap lips",181,POSITIVE,0.5774640440940857,1
539,24845202849,2,0.0,0.8399999737739563,25,4,21,2022-11-29,"I love this mask whenever I wear it, but when I don’t have it on my lips I found it to be drying. Unless I have it on my lips constantly I didn’t find it to be super moisturizing. Overall, I did like the product but I will not be repurchasing because they test on animals and I would encourage everyone to do the same. The product is good, not great and you will get better results from Bag Balm as a cruelty-free alternative!",Meh,fair,blue,dry,red,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"I love this mask whenever I wear it, but when I don t have it on my lips I found it to be drying. Unless I have it on my lips constantly I didn t find it to be super moisturizing. Overall, I did like the product but I will not be repurchasing because they test on animals and I would encourage everyone to do the same. The product is good, not great and you will get better results from Bag Balm as a cruelty-free alternative!",426,NEGATIVE,0.9789712429046631,-1
540,28338815738,5,1.0,1.0,5,0,5,2022-11-29,"I first saw this lip mask on tiktok but didn’t think anything of it until i tried my friends and fell in love. I apply a generous amount before bed and when I wake up my lips still have product on them and feel moisturized. I use this as a lip balm throughout the day as well and now when I don’t have any product on my lips they still feel and look amazing. I haven’t tried any other lip masks to compare to this one, but I would still highly recommend it",My lips feel and look amazing,light,hazel,combination,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"I first saw this lip mask on tiktok but didn t think anything of it until i tried my friends and fell in love. I apply a generous amount before bed and when I wake up my lips still have product on them and feel moisturized. I use this as a lip balm throughout the day as well and now when I don t have any product on my lips they still feel and look amazing. I haven t tried any other lip masks to compare to this one, but I would still highly recommend it",456,POSITIVE,0.9994463324546814,1
541,22098084512,5,1.0,1.0,3,0,3,2022-11-28,"this stuff is a godsend. it leaves your lips so so soft, and it looks like gloss without the stickiness. it’s winter, and usually i have a huge issue with chapped lips, but this stuff made it completely go away.",perfect.,fair,blue,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"this stuff is a godsend. it leaves your lips so so soft, and it looks like gloss without the stickiness. it s winter, and usually i have a huge issue with chapped lips, but this stuff made it completely go away.",211,NEGATIVE,0.8784003257751465,-1
542,7401093511,5,1.0,0.75,4,1,3,2022-11-27,"I use it every night either by itself or to slug over a moisturizing serum like Aveno’s Calm and Restore serum, or a gently exfoliating serum if my lips have peeled at all. It seems pricey but a  little goes a long way, and if you use the little spatula you waste less product on your finger and this jar will probably last me over six months even using it twice a day. The vanilla is my favorite since its colorless and the vanilla scent is so nice, but the berry is great too. I have repurchased once, and will definitely again.",A daily must-have favorite,fair,blue,combination,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"I use it every night either by itself or to slug over a moisturizing serum like Aveno s Calm and Restore serum, or a gently exfoliating serum if my lips have peeled at all. It seems pricey but a little goes a long way, and if you use the little spatula you waste less product on your finger and this jar will probably last me over six months even using it twice a day. The vanilla is my favorite since its colorless and the vanilla scent is so nice, but the berry is great too. I have repurchased once, and will definitely again.",529,NEGATIVE,0.55683833360672,-1
543,969965382,5,1.0,1.0,1,0,1,2022-11-27,"Totally worth the hype. I use it all day, not just overnight. Does not feel heavy or sticky but feels like it’s protecting. After my beloved Bite Beauty Agave nighttime therapy was discontinued I have been looking for a replacement and this one seems to be working so far!",Love it,fair,brown,combination,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"Totally worth the hype. I use it all day, not just overnight. Does not feel heavy or sticky but feels like it s protecting. After my beloved Bite Beauty Agave nighttime therapy was discontinued I have been looking for a replacement and this one seems to be working so far!",272,POSITIVE,0.9975632429122925,1
544,8109336735,3,0.0,0.9090909957885742,11,1,10,2022-11-27,"This product does smell like sweet candy. At first I did not like the price for the size of the product BUT little did I know our lips do not need that much anyways. I have had it for 2 months now and still have plenty to last many more months. I should say I skip days using this. As for the effect of the product the difference is very minimal and temporary. I won’t be repurchasing this product once it is done. It does make me feel nice, like a fun part of the skin routine but nothing effective. I really wonder what all the other customers have experienced lol.",Exists for the experience,lightMedium,brown,dry,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"This product does smell like sweet candy. At first I did not like the price for the size of the product BUT little did I know our lips do not need that much anyways. I have had it for 2 months now and still have plenty to last many more months. I should say I skip days using this. As for the effect of the product the difference is very minimal and temporary. I won t be repurchasing this product once it is done. It does make me feel nice, like a fun part of the skin routine but nothing effective. I really wonder what all the other customers have experienced lol.",567,NEGATIVE,0.9943506121635437,-1
545,28206708892,5,1.0,0.0,2,2,0,2022-11-27,Absolutely amazing. it’s aesthetic and amazing. will always keep repurchasing.,Another amazing lip mask,fair,hazel,normal,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,Absolutely amazing. it s aesthetic and amazing. will always keep repurchasing.,78,POSITIVE,0.9998918771743774,1
546,42019680468,5,1.0,0.5714290142059326,7,3,4,2022-11-27,"I’ve tried most all lip masks- the color and scent is my favorite about this product. Originally I wanted the berry flavor, but Sweet Candy is sooooo pretty on my lips. It also smells amazing. The applicator and thickness is nice, too.I use it not just as a sleeping mask but in the morning. Lasts all day. If we’re being honest, Vaseline will give mostly the same results. Will be repurchasing.",GREAT BUY,,brown,normal,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"I ve tried most all lip masks- the color and scent is my favorite about this product. Originally I wanted the berry flavor, but Sweet Candy is sooooo pretty on my lips. It also smells amazing. The applicator and thickness is nice, too.I use it not just as a sleeping mask but in the morning. Lasts all day. If we re being honest, Vaseline will give mostly the same results. Will be repurchasing.",395,POSITIVE,0.9985376596450806,1
547,37311664226,5,1.0,0.6666669845581055,3,1,2,2022-11-26,the gummy bear smell super delicious! make my lips so soft,,,,,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,the gummy bear smell super delicious! make my lips so soft,58,POSITIVE,0.999625563621521,1
548,2079014272,2,0.0,0.5,2,1,1,2022-11-26,"Been using this balm for months now.. doesn’t help my lips. Bought as a replacement for the Bite Nighttime lip therapy, and just isn’t cutting it. Wish it worked better.",Not the Go-To product,light,hazel,combination,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"Been using this balm for months now.. doesn t help my lips. Bought as a replacement for the Bite Nighttime lip therapy, and just isn t cutting it. Wish it worked better.",169,NEGATIVE,0.9995531439781189,-1
549,20732446403,1,0.0,0.7333329916000366,15,4,11,2022-11-26,I’m sure this works for some folks but honestly it’s not worth the price. My lips were dry again within an hour. Please save your money and get the vaseline lip therapy for a fraction of the price. You can get the same amount for $6 and it’s more effective.,Not worth the price,tan,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,I m sure this works for some folks but honestly it s not worth the price. My lips were dry again within an hour. Please save your money and get the vaseline lip therapy for a fraction of the price. You can get the same amount for 6 and it s more effective.,256,NEGATIVE,0.965449333190918,-1
550,11856623287,2,0.0,0.5,4,2,2,2022-11-26,"Wasn’t worth it at all, genuinely was excited to try as it was a hot seller and had a great variety of sweet tasting scents, however it just straight dried my lips, it was like EOS balm all over again. Switched to tatcha kissu after n im not joking u notice it after 1 night","Not wroth it, EOS balm-like",light,brown,oily,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"Wasn t worth it at all, genuinely was excited to try as it was a hot seller and had a great variety of sweet tasting scents, however it just straight dried my lips, it was like EOS balm all over again. Switched to tatcha kissu after n im not joking u notice it after 1 night",274,NEGATIVE,0.9947007894515991,-1
551,9182323598,1,0.0,0.8999999761581421,10,1,9,2022-11-26,It’s great at first and I used to love it! But it started drying out my lips and I would wake up to them being so flaky. I asked my friends who also used this product and the same thing eventually happened to them too.,,,,,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,It s great at first and I used to love it! But it started drying out my lips and I would wake up to them being so flaky. I asked my friends who also used this product and the same thing eventually happened to them too.,218,NEGATIVE,0.9885773658752441,-1
552,10315130920,5,1.0,1.0,3,0,3,2022-11-25,This is the best lip moisturizer. I love how it feels in the morning ! I’ve been using some other products from Dior but this is better and more money saving. I use it everynite before bedtime and it took 6 months to finish. Definitely gonna buy it again,,light,brown,dry,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,This is the best lip moisturizer. I love how it feels in the morning ! I ve been using some other products from Dior but this is better and more money saving. I use it everynite before bedtime and it took 6 months to finish. Definitely gonna buy it again,254,POSITIVE,0.9504933953285217,1
553,1747378380,1,0.0,0.8999999761581421,10,1,9,2022-11-24,"After using this nightly (and no other lip products), my lips were actually worse— in fact they were so dry they split. I stopped using this product and my lips have improved. Sorry to say I fell for the hype, although it does smell wonderful.",Made My Lips Worse,light,hazel,combination,auburn,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"After using this nightly and no other lip products , my lips were actually worse in fact they were so dry they split. I stopped using this product and my lips have improved. Sorry to say I fell for the hype, although it does smell wonderful.",241,NEGATIVE,0.9957460761070251,-1
554,2712171453,5,1.0,0.875,8,1,7,2022-11-24,Every night before bedIn winter to get rid of the cracks on side of mouthA tiny bit Before applying lipstick AnytimeI looooove this stuff !!!!,,light,brown,dry,gray,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,Every night before bedIn winter to get rid of the cracks on side of mouthA tiny bit Before applying lipstick AnytimeI looooove this stuff !!!!,142,POSITIVE,0.6879775524139404,1
555,31119756535,5,1.0,1.0,2,0,2,2022-11-23,litteraly love it. it smells so good and sweet!!! it’s like heaven in a container. it has a super smooth texture and is hydrating :),My favourite product💋💋,light,brown,normal,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,litteraly love it. it smells so good and sweet!!! it s like heaven in a container. it has a super smooth texture and is hydrating,129,POSITIVE,0.9998502731323242,1
556,11868894140,5,1.0,1.0,5,0,5,2022-11-23,Okay this peppermint is a must have! It’s my favorite so far!!,,fair,hazel,normal,auburn,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,Okay this peppermint is a must have! It s my favorite so far!!,62,POSITIVE,0.9996426105499268,1
557,10072396137,3,1.0,0.2142859995365142,14,11,3,2022-11-23,"Smells yummy. However, sometimes I wake up in the middle of the night needing to apply Vaseline or cerave healing ointment",Not better than Vaseline,,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"Smells yummy. However, sometimes I wake up in the middle of the night needing to apply Vaseline or cerave healing ointment",122,NEGATIVE,0.9897862672805786,-1
558,12545744740,2,0.0,0.1428570002317428,7,6,1,2022-11-23,"I really had high hopes for it because the reviews were high, but it made my lips more dry. I like it for the first 30 minutes but after it made my lips peel skin a bit. Very disappointed.",What was the hype?,rich,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"I really had high hopes for it because the reviews were high, but it made my lips more dry. I like it for the first 30 minutes but after it made my lips peel skin a bit. Very disappointed.",188,NEGATIVE,0.9936208128929138,-1
559,21149176456,5,1.0,1.0,3,0,3,2022-11-22,Been using this product for almost a couple of months and have already seen a significant difference in my lips. I love to put it on top of my lip combo when going out to keep my lips hydrated throughout the day and gives a nice shine.,,light,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,Been using this product for almost a couple of months and have already seen a significant difference in my lips. I love to put it on top of my lip combo when going out to keep my lips hydrated throughout the day and gives a nice shine.,235,POSITIVE,0.999776303768158,1
560,5378263432,1,0.0,0.550000011920929,20,9,11,2022-11-22,"An overall non-functional and cheap product. First of all, this product pales in comparison to Vaseline when you leave it overnight and it also smells and feels a lot like Victoria’s Secrets older lip glosses that came in a tube. Secondly, the packaging of this lip balm is absolutely stupid. I hate dipping my fingers in this little jar especially when I have long nails or I am out and about or I’ve already forgotten that I’ve put on hand sanitizer or lotion. The applicator itself is ridiculous as well. It’s about 2 in long and there is nowhere to put it. I feel like both products are extremely unsanitary. Lastly, the price ridiculous. like I mentioned Vaseline does a way better job and it’s so much cheaper if you’re serious about moisturizing your lips. Not worth it.",A cheap and nonfunctional product,,green,normal,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"An overall non-functional and cheap product. First of all, this product pales in comparison to Vaseline when you leave it overnight and it also smells and feels a lot like Victoria s Secrets older lip glosses that came in a tube. Secondly, the packaging of this lip balm is absolutely stupid. I hate dipping my fingers in this little jar especially when I have long nails or I am out and about or I ve already forgotten that I ve put on hand sanitizer or lotion. The applicator itself is ridiculous as well. It s about 2 in long and there is nowhere to put it. I feel like both products are extremely unsanitary. Lastly, the price ridiculous. like I mentioned Vaseline does a way better job and it s so much cheaper if you re serious about moisturizing your lips. Not worth it.",777,NEGATIVE,0.9997128844261169,-1
561,1568702843,3,0.0,1.0,11,0,11,2022-11-22,So.. TikTok made me buy it but after a couple of weeks.. I don’t get it. While it did kind of hydrate my lips.. it felt a little filmy but not really more smooth or supple (even after exfoliating my lips). I do like the texture and the “flavour“ but.. I was really hoping for more. Maybe I just need to continue to use it for longer?,I don't get it,medium,brown,dry,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,So.. TikTok made me buy it but after a couple of weeks.. I don t get it. While it did kind of hydrate my lips.. it felt a little filmy but not really more smooth or supple even after exfoliating my lips . I do like the texture and the flavour but.. I was really hoping for more. Maybe I just need to continue to use it for longer?,330,NEGATIVE,0.9642916917800903,-1
562,2804096151,4,1.0,0.8333330154418945,6,1,5,2022-11-21,This has been a lifesaver! I recently got Invisalign and my lips were suffering. This fixed a week’s worth of dryness overnight!,,,hazel,normal,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,This has been a lifesaver! I recently got Invisalign and my lips were suffering. This fixed a week s worth of dryness overnight!,128,NEGATIVE,0.9970085024833679,-1
